ID,Year_Birth,Customer_age,Education,Marital_Status,Income,DependentHome,Dt_Customer,Customer_duration_days,Customer_Age_Enr,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,MntTotal,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,TotalPurchases,NumWebVisitsMonth,AcceptedCmp1,AcceptedCmp2,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,TotalCampaignsAcc,Response,Complain,Country
5081,1967,57,2n Cycle,Together,47821.0,2,2013-10-20,3866,46,54,9,0,16,6,6,10,47,1,1,0,3,4,8,0,0,0,0,0,0,0,0,ESP
839,1975,49,PhD,Married,45503.0,1,2013-09-25,3891,38,54,97,4,44,6,1,18,170,1,3,1,4,8,5,0,0,0,0,0,0,0,0,ESP
3706,1978,46,Graduation,Single,28647.0,1,2013-08-21,3926,35,54,19,8,29,0,12,26,94,1,2,2,2,6,7,0,0,1,0,0,2,1,0,ESP
5154,1972,52,Master,Single,37760.0,1,2013-08-11,3936,41,54,26,3,13,2,10,0,54,1,2,0,3,5,6,0,0,0,0,0,0,0,0,ESP
8584,1952,72,PhD,Together,85431.0,0,2013-06-08,4000,61,54,376,53,462,168,53,53,1165,1,2,7,7,16,0,0,0,0,0,0,0,0,0,ESP
6583,1955,69,2n Cycle,Married,72635.0,0,2013-06-03,4005,58,54,390,22,323,104,35,107,981,1,6,8,6,20,3,1,0,0,0,0,1,0,0,ESP
3433,1955,69,2n Cycle,Married,72635.0,0,2013-06-03,4005,58,54,390,22,323,104,35,107,981,1,6,8,6,20,3,1,0,0,0,0,1,0,0,ESP
10486,1948,76,Graduation,Married,77142.0,0,2013-05-29,4010,65,54,476,75,162,29,151,97,990,1,4,4,8,16,2,0,0,0,0,0,0,0,0,ESP
8687,1978,46,Graduation,Together,53172.0,1,2013-05-06,4033,35,54,121,62,90,68,20,125,486,3,2,3,8,13,3,0,0,0,0,0,0,0,0,IND
7842,1968,56,Graduation,Single,36065.0,2,2013-03-31,4069,45,54,18,7,34,10,2,3,74,3,3,0,3,6,8,0,0,0,0,0,0,0,0,ESP
3749,1973,51,Graduation,Together,73926.0,0,2013-03-02,4098,40,54,627,91,597,159,91,15,1580,1,6,5,12,23,3,0,0,0,0,0,0,0,0,CAN
1331,1977,47,Graduation,Single,35790.0,1,2013-01-02,4157,36,54,12,6,20,30,1,3,72,2,2,0,3,5,7,0,0,0,0,0,0,0,0,AUS
5995,1962,62,Graduation,Single,39552.0,2,2012-12-18,4172,50,54,165,3,147,4,24,41,384,7,6,2,5,13,8,0,0,0,0,0,1,1,0,ESP
8985,1964,60,2n Cycle,Together,68316.0,1,2012-11-04,4216,48,54,806,80,161,120,11,33,1211,5,10,7,10,27,6,0,0,0,0,0,0,0,0,ESP
2798,1977,47,PhD,Together,102160.0,0,2012-11-02,4218,35,54,763,29,138,76,176,58,1240,0,7,9,10,26,4,1,0,0,1,1,4,1,0,ZAF
7108,1965,59,Master,Single,51390.0,2,2012-09-08,4273,47,54,205,20,47,23,2,56,353,6,5,2,5,12,5,0,0,0,0,0,0,0,0,ZAF
2781,1981,43,Graduation,Single,72066.0,0,2014-06-23,3620,33,55,1003,34,536,134,51,34,1792,1,4,6,6,16,2,1,0,0,0,1,3,1,0,ZAF
3623,1976,48,Graduation,Together,21675.0,1,2014-06-11,3632,38,55,4,0,16,17,4,4,45,3,4,0,3,7,7,0,0,0,0,0,0,0,0,IND
194,1965,59,Graduation,Married,48006.0,2,2014-06-09,3634,49,55,23,0,11,3,2,2,41,1,1,0,3,4,6,0,0,0,0,0,0,0,0,ESP
10833,1975,49,Graduation,Married,65106.0,1,2014-05-24,3650,39,55,790,19,133,12,0,19,973,3,8,3,13,24,6,0,0,0,1,0,1,0,0,ESP
2315,1960,64,Graduation,Single,58401.0,1,2014-04-20,3684,54,55,10,0,11,17,29,29,96,1,1,2,2,5,4,0,0,0,0,0,0,0,0,ESP
6336,1960,64,Graduation,Married,29315.0,2,2014-04-06,3698,54,55,13,2,14,8,7,4,48,4,2,0,4,6,6,0,0,0,0,0,0,0,0,ZAF
10738,1951,73,Master,Single,49389.0,2,2013-08-29,3918,62,55,40,0,19,2,1,3,65,1,2,0,3,5,7,0,0,0,0,0,0,0,0,AUS
8286,1965,59,PhD,Together,51717.0,1,2013-08-20,3927,48,55,98,1,17,0,1,5,122,1,3,0,4,7,7,0,0,0,1,0,1,0,0,ZAF
2166,1960,64,2n Cycle,Single,46779.0,2,2013-07-12,3966,53,55,12,1,3,0,0,7,23,1,0,1,2,3,4,0,0,0,0,0,0,0,0,ZAF
10691,1960,64,Master,Married,28520.0,2,2013-06-14,3994,53,55,11,0,10,0,2,20,43,1,1,1,2,4,6,0,0,0,0,0,0,0,0,ESP
9739,1963,61,Graduation,Single,34377.0,1,2013-01-19,4140,50,55,62,0,22,3,1,26,114,2,2,2,2,6,7,0,0,0,0,0,0,0,0,ESP
1829,1961,63,PhD,Single,54959.0,1,2013-01-19,4140,52,55,1148,0,60,0,0,24,1232,3,9,5,4,18,7,0,0,0,1,0,2,1,0,ESP
6260,1955,69,Master,Together,82384.0,0,2012-11-19,4201,57,55,984,51,432,180,120,190,1957,1,3,10,13,26,1,0,0,0,0,1,2,1,0,AUS
10448,1956,68,Graduation,Single,46998.0,1,2012-10-22,4229,56,55,172,41,86,45,6,27,377,5,5,3,5,13,7,0,0,1,0,0,1,0,0,ESP
1343,1968,56,Graduation,Together,58554.0,2,2012-09-26,4255,44,55,368,24,68,38,0,88,586,6,8,2,6,16,7,0,0,0,0,0,0,0,0,USA
4749,1968,56,Graduation,Together,58554.0,2,2012-09-26,4255,44,55,368,24,68,38,0,88,586,6,8,2,6,16,7,0,0,0,0,0,0,0,0,IND
531,1954,70,PhD,Single,57333.0,1,2012-09-22,4259,58,55,941,14,397,76,58,176,1662,11,8,5,9,22,6,0,0,0,0,0,1,1,0,ESP
6905,1994,30,Graduation,Together,80685.0,0,2012-08-22,4290,18,55,241,45,604,34,26,54,1004,1,6,4,10,20,2,0,0,0,0,0,0,0,0,ESP
1045,1965,59,Graduation,Together,52117.0,1,2012-08-16,4296,47,55,112,10,107,30,0,20,279,2,5,2,4,11,7,0,0,0,0,0,0,0,0,ESP
4012,1972,52,PhD,Together,62220.0,1,2012-08-11,4301,40,55,799,12,375,16,12,12,1226,5,7,6,5,18,6,0,0,0,0,0,1,1,0,GER
5529,1946,78,PhD,Together,64014.0,3,2014-06-10,3633,68,56,406,0,30,0,0,8,444,7,8,2,5,15,7,1,0,0,0,0,1,0,0,CAN
4001,1946,78,PhD,Together,64014.0,3,2014-06-10,3633,68,56,406,0,30,0,0,8,444,7,8,2,5,15,7,1,0,0,0,0,1,0,0,ZAF
10420,1955,69,Master,Single,46390.0,1,2014-05-05,3669,59,56,95,14,64,2,9,38,222,1,4,2,3,9,7,0,0,0,0,0,0,0,0,USA
7723,1979,45,Graduation,Together,75507.0,0,2014-05-02,3672,35,56,709,93,374,104,80,80,1440,1,8,6,6,20,3,0,0,0,0,0,0,0,0,GER
2963,1979,45,Graduation,Together,75507.0,0,2014-05-02,3672,35,56,709,93,374,104,80,80,1440,1,8,6,6,20,3,0,0,0,0,0,0,0,0,AUS
10634,1951,73,Master,Married,59412.0,0,2014-04-19,3685,63,56,90,67,165,30,43,11,406,1,4,2,8,14,3,0,0,0,0,0,0,0,0,ESP
5180,1968,56,PhD,Single,50616.0,1,2014-04-18,3686,46,56,128,0,16,0,1,4,149,2,4,0,4,8,7,0,0,0,0,0,0,0,0,ESP
6866,1969,55,Master,Together,35924.0,2,2014-03-23,3712,45,56,8,0,14,2,3,7,34,1,1,0,3,4,5,0,0,0,0,0,0,0,0,ZAF
1328,1982,42,2n Cycle,Married,57937.0,1,2014-02-16,3747,32,56,261,42,144,55,48,133,683,3,4,4,9,17,3,0,0,0,0,0,0,0,0,ZAF
1139,1984,40,PhD,Married,73356.0,0,2014-02-06,3757,30,56,1050,14,322,0,14,112,1512,1,5,11,5,21,2,1,0,1,0,1,4,1,0,ESP
4961,1974,50,Master,Together,21255.0,1,2014-01-21,3773,40,56,29,0,25,2,2,3,61,4,2,1,4,7,4,0,0,0,0,0,0,0,0,ESP
5177,1974,50,Master,Married,58494.0,1,2013-12-12,3813,39,56,298,7,68,4,0,19,396,2,6,2,6,14,6,0,0,0,0,0,0,0,0,ZAF
2075,1969,55,Graduation,Married,72460.0,0,2013-11-14,3841,44,56,377,10,540,80,30,10,1047,1,3,5,7,15,1,0,0,0,0,0,0,0,0,ZAF
3428,1991,33,PhD,Together,68682.0,0,2013-10-06,3880,22,56,919,0,505,99,30,45,1598,1,4,9,10,23,2,0,0,0,0,0,0,0,0,ESP
4500,1991,33,PhD,Together,68682.0,0,2013-10-06,3880,22,56,919,0,505,99,30,45,1598,1,4,9,10,23,2,0,0,0,0,0,0,0,0,ESP
7369,1981,43,Master,Married,36959.0,1,2013-10-02,3884,32,56,25,6,25,6,0,0,62,2,2,0,3,5,8,0,0,0,0,0,0,0,0,ESP
4381,1971,53,PhD,Married,46463.0,2,2013-08-18,3929,42,56,163,2,40,8,11,11,235,7,3,1,6,10,6,0,0,0,0,0,0,0,0,ESP
9964,1979,45,Graduation,Single,61825.0,1,2013-08-07,3940,34,56,162,50,100,55,30,27,424,1,4,2,8,14,4,0,0,0,0,0,0,0,0,ESP
1630,1979,45,Graduation,Single,61825.0,1,2013-08-07,3940,34,56,162,50,100,55,30,27,424,1,4,2,8,14,4,0,0,0,0,0,0,0,0,ESP
5012,1989,35,Graduation,Married,28691.0,1,2013-07-04,3974,24,56,5,4,13,8,0,4,34,1,1,0,3,4,8,0,0,0,0,0,0,0,0,ESP
6918,1989,35,Graduation,Married,28691.0,1,2013-07-04,3974,24,56,5,4,13,8,0,4,34,1,1,0,3,4,8,0,0,0,0,0,0,0,0,ESP
7822,1976,48,Graduation,Together,54058.0,1,2013-06-04,4004,37,56,198,18,252,32,108,54,662,2,4,6,8,18,3,0,0,0,0,0,0,0,0,ESP
10156,1975,49,Graduation,Single,84196.0,1,2013-06-03,4005,38,56,215,63,507,231,31,190,1237,1,8,4,7,19,3,0,0,0,0,0,0,0,0,ESP
3033,1963,61,Master,Together,38620.0,0,2013-05-11,4028,50,56,112,17,44,34,22,89,318,1,2,5,3,10,3,0,0,0,0,0,0,0,0,AUS
4119,1963,61,Master,Together,38620.0,0,2013-05-11,4028,50,56,112,17,44,34,22,89,318,1,2,5,3,10,3,0,0,0,0,0,0,0,0,GER
11110,1973,51,Graduation,Single,3502.0,1,2013-04-13,4056,40,56,2,1,1,0,0,1,5,0,0,0,0,0,14,0,0,0,0,0,0,0,0,IND
332,1957,67,Graduation,Married,47743.0,1,2013-03-22,4078,56,56,198,2,43,0,12,20,275,3,4,1,6,11,6,0,0,0,1,0,1,0,0,ESP
737,1949,75,PhD,Married,80360.0,0,2013-03-03,4097,64,56,1493,86,454,112,43,43,2231,2,4,4,5,13,2,1,0,0,1,1,3,0,0,ESP
10319,1971,53,Graduation,Married,66303.0,1,2013-02-26,4102,42,56,1090,12,96,16,12,60,1286,4,3,4,11,18,8,0,0,0,1,0,1,0,0,ESP
2683,1969,55,Graduation,Married,52413.0,2,2013-02-02,4126,44,56,295,106,271,75,98,65,910,4,6,4,12,22,6,0,0,0,0,0,0,0,0,CAN
3445,1956,68,Graduation,Single,60714.0,0,2013-01-17,4142,57,56,216,162,224,101,92,162,957,2,7,4,10,21,5,0,0,0,0,0,1,1,0,ZAF
10913,1984,40,Master,Single,31385.0,1,2012-12-05,4185,28,56,3,2,12,0,1,9,27,1,1,0,2,3,8,0,0,1,0,0,2,1,0,ESP
4427,1995,29,2n Cycle,Single,83257.0,0,2012-09-18,4263,17,56,536,27,590,38,107,67,1365,1,5,10,12,27,6,0,0,1,0,1,3,1,1,ESP
8717,1975,49,PhD,Married,80427.0,1,2012-09-12,4269,37,56,1149,71,449,69,71,26,1835,1,11,8,8,27,5,0,0,0,0,0,0,0,0,IND
2066,1949,75,Graduation,Together,38823.0,1,2012-08-30,4282,63,56,70,0,11,2,8,23,114,1,2,1,3,6,6,0,0,0,0,0,0,0,0,ESP
3340,1977,47,Graduation,Married,42014.0,1,2012-08-17,4295,35,56,244,15,108,4,15,50,436,6,7,1,6,14,8,0,0,0,0,0,1,1,0,CAN
8685,1977,47,Graduation,Married,42014.0,1,2012-08-17,4295,35,56,244,15,108,4,15,50,436,6,7,1,6,14,8,0,0,0,0,0,1,1,0,ZAF
4149,1948,76,PhD,Together,76140.0,0,2014-05-13,3661,66,57,586,66,653,17,0,26,1348,1,5,9,6,20,2,0,0,0,0,0,0,0,0,ESP
8726,1964,60,2n Cycle,Single,41713.0,2,2014-04-29,3675,50,57,77,8,44,10,10,25,174,5,3,1,4,8,6,0,0,0,0,0,0,0,0,CAN
2295,1954,70,PhD,Married,62670.0,1,2014-02-02,3761,60,57,539,30,92,80,46,38,825,1,5,3,13,21,3,0,0,0,0,0,0,0,0,ZAF
3283,1972,52,2n Cycle,Married,70932.0,1,2014-01-19,3775,42,57,200,193,100,46,185,185,909,2,6,2,12,20,3,0,0,0,0,0,0,0,0,ESP
1915,1951,73,PhD,Married,78939.0,0,2013-12-12,3813,62,57,794,115,243,150,0,205,1507,1,8,5,6,19,3,0,0,0,0,0,0,0,0,GER
800,1960,64,Graduation,Together,44512.0,2,2013-08-30,3917,53,57,23,1,6,0,0,2,32,2,1,0,3,4,4,0,0,0,0,0,0,0,0,ZAF
9166,1968,56,Graduation,Married,63967.0,1,2013-08-09,3938,45,57,387,84,141,73,35,162,882,3,4,4,12,20,2,0,0,0,0,0,0,0,0,ESP
5147,1948,76,Graduation,Single,90842.0,0,2013-07-29,3949,65,57,774,70,118,182,187,93,1424,1,4,9,13,26,1,0,0,0,0,0,0,0,0,ESP
13,1947,77,PhD,Single,25358.0,1,2013-07-22,3956,66,57,19,0,5,0,0,8,32,2,1,0,3,4,6,0,0,0,0,0,0,0,0,ZAF
8724,1982,42,Graduation,Single,28567.0,1,2013-06-17,3991,31,57,11,3,22,2,2,6,46,2,2,0,3,5,6,0,0,0,0,0,0,0,0,ESP
9381,1978,46,Graduation,Married,66373.0,2,2013-06-12,3996,35,57,328,9,124,12,24,109,606,7,4,2,10,16,3,0,0,0,0,0,0,0,0,AUS
9384,1978,46,Graduation,Married,66373.0,2,2013-06-12,3996,35,57,328,9,124,12,24,109,606,7,4,2,10,16,3,0,0,0,0,0,0,0,0,AUS
3560,1952,72,Graduation,Together,83844.0,0,2013-05-12,4027,61,57,901,31,345,75,31,191,1574,1,4,4,11,19,1,0,0,0,0,1,1,0,0,GER
241,1952,72,Graduation,Together,83844.0,0,2013-05-12,4027,61,57,901,31,345,75,31,191,1574,1,4,4,11,19,1,0,0,0,0,1,1,0,0,ESP
7521,1952,72,Graduation,Together,83844.0,0,2013-05-12,4027,61,57,901,31,345,75,31,191,1574,1,4,4,11,19,1,0,0,0,0,1,1,0,0,CAN
9799,1968,56,PhD,Single,83664.0,2,2013-05-08,4031,45,57,866,21,151,28,21,86,1173,3,2,2,12,16,5,0,0,0,0,0,0,0,0,ESP
5123,1951,73,Master,Married,27450.0,0,2013-04-15,4054,62,57,37,12,23,8,11,52,143,1,2,1,3,6,7,0,0,0,0,0,0,0,0,ESP
448,1978,46,PhD,Single,54880.0,1,2013-03-01,4099,35,57,308,85,137,102,45,118,795,2,6,2,11,19,5,0,0,0,0,0,0,0,0,ESP
4837,1965,59,PhD,Married,71322.0,1,2013-02-16,4112,48,57,753,43,226,69,10,204,1305,2,8,5,13,26,4,0,0,0,0,0,0,0,0,ESP
9365,1976,48,PhD,Single,60000.0,1,2012-12-22,4168,36,57,1048,0,217,0,0,12,1277,5,11,3,5,19,6,0,0,0,0,0,0,0,0,ESP
8932,1969,55,Master,Together,65176.0,1,2012-10-29,4222,43,57,960,28,183,220,70,70,1531,4,9,6,6,21,6,0,0,0,0,0,0,0,0,ZAF
7055,1952,72,PhD,Together,61010.0,1,2012-10-09,4242,60,57,888,0,57,0,0,76,1021,2,8,5,11,24,5,0,0,0,0,0,0,0,0,CAN
3537,1981,43,Graduation,Together,31089.0,1,2012-08-17,4295,31,57,31,3,31,2,8,4,79,3,3,0,4,7,8,0,0,0,0,0,0,0,0,ESP
9081,1988,36,Graduation,Single,20518.0,1,2014-05-18,3656,26,58,4,1,6,4,1,9,25,1,1,1,2,4,5,0,0,0,0,0,0,0,0,ESP
4988,1948,76,PhD,Married,34469.0,2,2014-05-04,3670,66,58,19,6,20,0,5,12,62,3,1,1,4,6,4,0,0,0,0,0,0,0,0,ZAF
1050,1952,72,Graduation,Married,28332.0,0,2014-04-30,3674,62,58,14,10,13,4,15,9,65,1,2,1,4,7,2,0,0,0,0,0,0,0,0,GER
5610,1965,59,Graduation,Together,33456.0,2,2014-04-21,3683,49,58,7,3,10,8,1,7,36,2,1,0,3,4,7,0,0,0,0,0,0,0,0,IND
3526,1968,56,PhD,Married,38443.0,2,2014-01-27,3767,46,58,32,0,5,0,0,1,38,2,1,0,3,4,7,0,0,0,0,0,0,0,0,ESP
5136,1973,51,Graduation,Single,65333.0,1,2014-01-17,3777,41,58,654,7,92,0,15,30,798,7,9,4,8,21,6,0,0,0,1,1,2,0,0,CAN
1411,1952,72,Graduation,Single,82623.0,0,2013-11-10,3845,61,58,204,34,204,172,153,173,940,1,2,9,4,15,1,0,0,0,0,0,0,0,0,ESP
701,1971,53,Graduation,Married,73691.0,1,2013-11-06,3849,42,58,707,21,250,85,43,73,1179,2,6,2,8,16,2,0,0,1,0,0,1,0,0,ESP
6203,1947,77,Graduation,Together,74485.0,0,2013-08-24,3923,66,58,499,149,815,173,49,49,1734,1,6,7,12,25,3,0,0,0,0,0,0,0,0,ESP
7192,1955,69,Graduation,Together,65748.0,1,2013-04-15,4054,58,58,172,73,93,95,78,34,545,2,2,4,10,16,1,0,0,0,0,0,0,0,1,ESP
5181,1982,42,Basic,Single,24367.0,1,2013-03-20,4080,31,58,2,4,2,0,11,5,24,1,1,0,2,3,9,0,0,0,0,0,0,0,0,ESP
9220,1971,53,Graduation,Single,91700.0,0,2013-01-17,4142,42,58,576,172,961,125,115,19,1968,1,8,6,5,19,3,0,0,0,0,0,1,1,0,ESP
7734,1993,31,Graduation,Single,79244.0,0,2012-12-19,4171,19,58,471,102,125,212,61,245,1216,1,4,10,7,21,1,1,0,0,0,1,3,1,0,AUS
10446,1957,67,PhD,Married,82017.0,0,2012-11-07,4213,55,58,184,23,446,30,23,23,729,1,5,4,7,16,2,1,0,0,1,1,4,1,0,CAN
5524,1957,67,Graduation,Single,58138.0,0,2012-09-04,4277,55,58,635,88,546,172,88,88,1617,3,8,10,4,22,7,0,0,0,0,0,1,1,0,USA
3830,1953,71,Master,Married,59354.0,2,2014-04-24,3680,61,59,295,21,78,39,13,13,459,1,4,4,7,15,3,0,0,0,0,0,0,0,0,CAN
5186,1955,69,PhD,Married,58482.0,1,2014-03-12,3723,59,59,576,7,115,19,7,7,731,2,7,4,9,20,6,0,0,0,1,0,1,0,0,CAN
8514,1976,48,Graduation,Together,29478.0,1,2014-01-17,3777,38,59,8,0,7,3,1,1,20,1,1,0,3,4,6,0,0,0,0,0,0,0,0,ESP
7165,1972,52,Graduation,Together,64474.0,1,2013-10-22,3864,41,59,381,35,172,56,86,93,823,2,8,2,10,20,5,0,0,0,0,0,0,0,0,ESP
10236,1975,49,Master,Single,31160.0,1,2013-09-16,3900,38,59,16,3,25,6,1,13,64,2,2,0,3,5,8,0,0,0,0,0,0,0,0,ZAF
2392,1972,52,Graduation,Married,40321.0,2,2013-07-29,3949,41,59,44,4,21,6,0,27,102,2,3,0,3,6,7,0,0,0,0,0,0,0,0,ESP
1920,1972,52,Graduation,Married,40321.0,2,2013-07-29,3949,41,59,44,4,21,6,0,27,102,2,3,0,3,6,7,0,0,0,0,0,0,0,0,ESP
3673,1971,53,Graduation,Single,55239.0,1,2013-07-14,3964,42,59,371,17,238,23,24,106,779,3,7,5,11,23,5,0,0,0,0,0,0,0,0,ZAF
1453,1943,81,PhD,Single,57513.0,0,2013-07-06,3972,70,59,735,40,183,52,20,30,1060,2,9,3,13,25,6,0,0,0,0,0,0,0,0,ESP
4518,1979,45,Graduation,Together,85693.0,1,2013-04-20,4049,34,59,386,172,183,185,132,111,1169,2,9,5,11,25,5,0,0,0,0,0,0,0,0,CAN
8969,1977,47,Graduation,Married,71855.0,1,2013-01-16,4143,36,59,548,31,422,0,112,28,1141,4,5,5,11,21,3,0,0,0,0,0,0,0,0,ZAF
387,1976,48,Basic,Married,7500.0,0,2012-11-13,4207,36,59,6,16,11,11,1,16,61,1,2,0,3,5,8,0,0,0,0,0,0,0,0,USA
1079,1971,53,PhD,Married,71969.0,1,2012-10-16,4235,41,59,1000,0,76,0,0,10,1086,3,3,4,9,16,8,0,0,0,1,0,1,0,0,IND
164,1977,47,PhD,Married,28973.0,0,2012-10-13,4238,35,59,206,0,46,3,2,12,269,2,5,1,5,11,8,0,0,0,0,0,0,0,0,ESP
3434,1951,73,Graduation,Single,80872.0,0,2014-05-12,3662,63,60,483,72,567,94,12,108,1336,1,4,4,10,18,1,0,0,0,0,0,0,0,0,ESP
5721,1956,68,PhD,Married,84117.0,0,2014-05-11,3663,58,60,611,76,749,59,45,26,1566,1,7,10,6,23,2,0,0,0,0,1,1,0,0,CAN
8418,1958,66,2n Cycle,Single,38741.0,2,2014-03-30,3705,56,60,7,10,17,8,6,13,61,2,2,0,3,5,7,0,0,0,0,0,0,0,0,GER
5300,1973,51,Master,Married,38961.0,1,2013-12-30,3795,40,60,19,7,19,0,1,24,70,1,2,1,2,5,7,0,0,0,0,0,0,0,0,ESP
10424,1968,56,Graduation,Single,75922.0,0,2013-12-09,3816,45,60,265,138,553,224,23,92,1295,1,4,4,9,17,1,0,0,0,0,0,0,0,0,ZAF
11171,1965,59,Master,Married,56962.0,3,2013-10-11,3875,48,60,292,3,77,10,3,26,411,7,6,3,5,14,7,0,0,0,0,0,0,0,0,AUS
1600,1965,59,Master,Married,56962.0,3,2013-10-11,3875,48,60,292,3,77,10,3,26,411,7,6,3,5,14,7,0,0,0,0,0,0,0,0,ZAF
7851,1949,75,Graduation,Single,70165.0,0,2013-09-22,3894,64,60,161,0,253,199,191,122,926,1,3,7,11,21,1,0,0,0,0,0,0,0,0,ESP
10701,1973,51,Graduation,Married,65308.0,0,2013-09-11,3905,40,60,713,0,264,120,80,34,1211,1,7,8,12,27,4,1,0,0,0,1,2,0,0,USA
891,1951,73,Master,Together,29298.0,2,2013-09-07,3909,62,60,6,0,2,2,0,1,11,1,1,0,2,3,5,0,0,0,0,0,0,0,0,ESP
6912,1967,57,PhD,Married,63246.0,2,2013-08-20,3927,46,60,593,30,91,29,22,7,772,1,6,3,12,21,4,0,0,0,0,0,0,0,0,ESP
5967,1952,72,Graduation,Together,33402.0,2,2013-07-18,3960,61,60,26,2,19,10,5,8,70,3,2,1,3,6,8,0,0,0,0,0,0,0,0,GER
2109,1990,34,Graduation,Single,96843.0,0,2013-04-23,4046,23,60,448,71,951,40,17,17,1544,1,6,11,10,27,2,0,0,0,0,1,2,1,0,ESP
6292,1986,38,PhD,Married,82333.0,0,2013-03-30,4070,27,60,1311,0,359,46,89,17,1822,1,4,3,10,17,2,0,0,0,0,1,2,1,0,GER
8537,1949,75,Graduation,Single,72643.0,0,2013-02-27,4101,64,60,526,80,553,123,94,53,1429,1,3,10,7,20,2,1,0,0,0,0,2,1,0,ESP
9576,1982,42,PhD,Together,32313.0,1,2013-02-11,4117,31,60,86,4,56,2,4,7,159,3,4,0,4,8,9,0,0,0,0,0,0,0,0,ESP
5935,1956,68,Master,Single,55284.0,1,2012-12-24,4166,56,60,547,7,140,0,7,63,764,3,7,5,8,20,5,0,0,0,0,0,0,0,0,IND
10264,1979,45,Graduation,Single,15287.0,1,2012-10-10,4241,33,60,1,2,8,4,3,13,31,2,1,1,2,4,7,0,0,1,0,0,2,1,0,ZAF
234,1979,45,Graduation,Single,15287.0,1,2012-10-10,4241,33,60,1,2,8,4,3,13,31,2,1,1,2,4,7,0,0,1,0,0,2,1,0,ESP
3202,1987,37,PhD,Married,51563.0,0,2012-10-01,4250,25,60,1166,0,48,0,0,36,1250,1,4,4,10,18,8,0,0,0,1,1,2,0,0,ZAF
1103,1976,48,Master,Married,81929.0,1,2012-09-29,4252,36,60,1486,55,278,49,0,185,2053,2,4,4,10,18,6,0,0,1,0,1,3,1,0,AUS
610,1953,71,PhD,Together,53593.0,2,2012-08-07,4305,59,60,349,4,78,6,0,43,480,8,7,2,6,15,8,0,0,0,0,0,0,0,0,AUS
4480,1973,51,Master,Married,60432.0,1,2014-03-09,3726,41,61,365,3,15,4,3,11,401,5,7,2,5,14,6,0,0,0,0,0,0,0,0,ZAF
10660,1957,67,Master,Married,66726.0,2,2014-01-12,3782,57,61,349,7,35,0,0,47,438,3,8,2,4,14,7,0,0,0,1,0,1,0,0,ESP
9353,1959,65,Graduation,Single,62450.0,1,2014-01-06,3788,55,61,515,47,267,62,66,38,995,2,5,5,4,14,3,0,0,0,1,0,1,0,0,IND
4120,1975,49,2n Cycle,Single,49514.0,1,2013-12-17,3808,38,61,88,39,78,58,13,93,369,2,6,1,4,11,7,0,0,0,0,0,0,0,0,IND
2836,1972,52,PhD,Married,43269.0,1,2013-09-16,3900,41,61,10,1,7,0,0,1,19,1,1,0,2,3,8,0,0,0,0,0,0,0,0,GER
9579,1959,65,PhD,Married,33762.0,3,2013-07-07,3971,54,61,53,1,34,2,0,16,106,3,2,2,2,6,8,0,0,0,0,0,0,0,0,CAN
5841,1966,58,Graduation,Together,60894.0,1,2013-06-28,3980,47,61,606,7,155,10,0,54,832,5,10,3,8,21,7,0,0,0,0,0,0,0,0,ESP
3174,1959,65,Graduation,Together,87771.0,1,2013-05-22,4017,54,61,1492,38,287,50,57,33,1957,1,5,10,4,19,6,1,1,0,1,1,5,1,0,ESP
5536,1959,65,Graduation,Together,87771.0,1,2013-05-22,4017,54,61,1492,38,287,50,57,33,1957,1,5,10,4,19,6,1,1,0,1,1,5,1,0,CAN
2061,1955,69,Graduation,Married,50737.0,1,2013-05-11,4028,58,61,78,0,11,0,0,10,99,1,2,0,4,6,6,0,0,0,1,0,1,0,0,ESP
8477,1956,68,Graduation,Single,26150.0,3,2013-03-11,4089,57,61,5,1,13,3,5,1,28,1,1,0,3,4,7,0,0,0,0,0,0,0,0,ESP
640,1951,73,Graduation,Married,57304.0,1,2013-03-11,4089,62,61,356,80,329,138,17,106,1026,2,7,6,10,23,5,0,0,0,0,0,0,0,0,ESP
3828,1951,73,Graduation,Married,71107.0,1,2013-02-17,4111,62,61,533,10,217,198,174,195,1327,2,7,6,13,26,4,0,0,0,0,0,0,0,0,ESP
4093,1975,49,Master,Together,53253.0,2,2013-02-11,4117,38,61,216,9,57,20,9,125,436,7,4,3,5,12,5,0,0,0,0,0,0,0,0,CAN
8624,1958,66,Graduation,Married,81320.0,0,2013-02-06,4122,55,61,183,33,493,59,103,57,928,1,4,3,10,17,2,0,0,0,0,0,0,0,0,ZAF
2802,1992,32,2n Cycle,Married,87000.0,0,2012-12-15,4175,20,61,196,25,607,67,17,49,961,1,4,6,7,17,2,0,0,0,0,0,0,0,0,AUS
368,1974,50,Graduation,Married,40049.0,1,2012-11-29,4191,38,61,91,65,52,10,44,28,290,3,3,2,6,11,5,0,0,0,0,0,0,0,0,IND
3599,1970,54,Graduation,Married,63684.0,1,2012-11-26,4194,42,61,575,80,428,208,93,80,1464,3,8,4,8,20,5,0,0,0,0,0,0,0,0,ESP
